Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2025,5,4,05:20.1,57.06,151,-200.1,-6.1,59.4,0.62,-0.02,-0.36,0.66187,0.69037,0.1326,-0.26013,0.015,0
2025,5,4,05:20.1,57.062,153,-200.6,-6.2,59.3,0.64,0,-0.33,0.66457,0.68817,0.1327,-0.25907,0.015,0
2025,5,4,05:20.1,57.064,155,-202.2,-6.6,59,0.62,-0.01,-0.31,0.66727,0.68593,0.13283,-0.25797,0.02,0
2025,5,4,05:20.1,57.066,157,-204.1,-6.4,58.7,0.64,0.01,-0.33,0.67,0.68363,0.13297,-0.2569,0.015,0
2025,5,4,05:20.1,57.068,159,-204.9,-6.7,58.7,0.63,-0.02,-0.32,0.6727,0.68137,0.1331,-0.2558,0.015,0
2025,5,4,05:20.1,57.07,161,-206.4,-6.6,58.2,0.65,0,-0.36,0.67543,0.67903,0.13327,-0.25473,0.015,0
2025,5,4,05:20.1,57.072,163,-207.4,-6.7,58.2,0.64,-0.03,-0.37,0.67817,0.6767,0.1334,-0.25363,0.015,0
2025,5,4,05:20.1,57.074,165,-209,-6.7,57.8,0.64,-0.03,-0.41,0.6809,0.6743,0.13357,-0.25253,0.015,0
2025,5,4,05:20.1,57.076,167,-210.8,-6.9,57.5,0.64,-0.01,-0.36,0.68363,0.6719,0.13373,-0.25143,0.015,0
2025,5,4,05:20.1,57.078,169,-211.4,-7,57.4,0.65,0,-0.36,0.6864,0.66947,0.1339,-0.25033,0.015,0
2025,5,4,05:20.2,57.08,171,-213.3,-7.2,57,0.65,0.04,-0.36,0.68913,0.66703,0.1341,-0.24923,0.015,0
2025,5,4,05:20.2,57.082,173,-213.7,-7,56.8,0.63,0.03,-0.36,0.6919,0.66453,0.13427,-0.24813,0.015,0
2025,5,4,05:20.2,57.084,175,-215.8,-7.1,56.6,0.65,-0.01,-0.39,0.69467,0.66203,0.13447,-0.24703,0.015,0
2025,5,4,05:20.2,57.086,177,-217.4,-7,56.2,0.65,0,-0.51,0.69743,0.6595,0.13467,-0.24593,0.015,0
2025,5,4,05:20.2,57.088,179,-218.2,-7.3,56.1,0.64,-0.05,-0.48,0.7002,0.65693,0.13487,-0.2448,0.015,0
2025,5,4,05:20.2,57.09,181,-220.2,-7.1,55.7,0.65,-0.01,-0.46,0.70297,0.65433,0.13507,-0.2437,0.016,0
2025,5,4,05:20.2,57.092,183,-220.9,-7.4,55.6,0.66,-0.03,-0.43,0.70573,0.65173,0.1353,-0.24257,0.015,0
2025,5,4,05:20.2,57.094,185,-223,-7.2,55.1,0.68,0,-0.3,0.7085,0.64907,0.1355,-0.24143,0.015,0
2025,5,4,05:20.2,57.096,187,-223.8,-7.2,54.9,0.65,-0.03,-0.31,0.7113,0.6464,0.13573,-0.2403,0.015,0
2025,5,4,05:20.2,57.098,189,-226,-7.2,54.6,0.66,-0.03,-0.46,0.7141,0.6437,0.136,-0.23917,0.015,0
2025,5,4,05:20.2,57.1,191,-228.3,-7,54.5,0.66,-0.06,-0.47,0.7169,0.64093,0.13623,-0.23803,0.015,0
2025,5,4,05:20.2,57.102,193,-229.2,-7.3,54.2,0.65,-0.07,-0.43,0.7197,0.63817,0.1365,-0.2369,0.015,0
2025,5,4,05:20.2,57.104,195,-231.5,-7.1,53.9,0.65,0,-0.49,0.7225,0.63533,0.13677,-0.23573,0.015,0
2025,5,4,05:20.2,57.106,197,-232.7,-7.3,53.7,0.66,-0.01,-0.41,0.7253,0.6325,0.13703,-0.23457,0.015,0
2025,5,4,05:20.2,57.108,199,-234.7,-7,53.3,0.69,0,-0.4,0.72813,0.62963,0.1373,-0.23343,0.015,0
2025,5,4,05:20.2,57.11,201,-236.9,-7,52.8,0.7,-0.06,-0.49,0.73097,0.6267,0.1376,-0.23227,0.015,0
2025,5,4,05:20.2,57.112,203,-237.9,-6.7,52.7,0.7,-0.08,-0.47,0.7338,0.62377,0.1379,-0.2311,0.015,0
2025,5,4,05:20.2,57.114,205,-240.8,-6.7,52.2,0.72,-0.09,-0.53,0.73663,0.62077,0.13823,-0.2299,0.015,0
2025,5,4,05:20.2,57.116,207,-241.8,-6.7,52.1,0.72,-0.07,-0.62,0.73947,0.61777,0.13853,-0.22873,0.015,0
2025,5,4,05:20.2,57.118,209,-244.4,-6.4,51.7,0.72,-0.05,-0.53,0.74233,0.6147,0.13887,-0.22753,0.015,0
2025,5,4,05:20.2,57.12,211,-245.4,-6.5,51.4,0.72,-0.05,-0.45,0.74517,0.6116,0.1392,-0.22633,0.016,0
2025,5,4,05:20.2,57.122,213,-248.4,-6.3,50.9,0.74,-0.06,-0.48,0.74803,0.60847,0.13957,-0.22513,0.015,0
2025,5,4,05:20.2,57.124,215,-250.7,-6,50.5,0.75,-0.11,-0.52,0.7509,0.6053,0.13993,-0.22393,0.015,0
2025,5,4,05:20.2,57.126,217,-252.2,-6,50.3,0.75,-0.1,-0.55,0.75377,0.60207,0.1403,-0.2227,0.015,0
2025,5,4,05:20.2,57.128,219,-255,-5.7,49.9,0.75,-0.13,-0.59,0.75663,0.5988,0.1407,-0.2215,0.015,0
2025,5,4,05:20.2,57.13,221,-256.8,-5.6,49.6,0.73,-0.12,-0.56,0.75953,0.5955,0.1411,-0.22027,0.015,0
2025,5,4,05:20.2,57.132,223,-259.4,-5.4,49.2,0.72,-0.13,-0.5,0.76243,0.59217,0.1415,-0.21903,0.015,0
2025,5,4,05:20.2,57.134,225,-262.8,-5.2,48.4,0.73,-0.07,-0.47,0.76533,0.58877,0.14193,-0.21777,0.015,0
2025,5,4,05:20.2,57.136,227,-264,-5.3,48.4,0.71,-0.09,-0.5,0.76823,0.58533,0.14237,-0.21653,0.015,0
2025,5,4,05:20.2,57.138,229,-267,-4.9,47.9,0.72,-0.09,-0.51,0.77113,0.58183,0.1428,-0.21527,0.015,0
2025,5,4,05:20.2,57.14,231,-268.5,-4.9,47.9,0.72,-0.12,-0.51,0.77407,0.57833,0.14327,-0.214,0.015,0
2025,5,4,05:20.2,57.142,233,-271.6,-4.7,47.3,0.71,-0.14,-0.5,0.77697,0.57473,0.14373,-0.21273,0.015,0
2025,5,4,05:20.2,57.144,235,-272.7,-4.7,47,0.69,-0.13,-0.51,0.7799,0.57113,0.1442,-0.21147,0.015,0
2025,5,4,05:20.2,57.146,237,-276,-4.4,46.3,0.68,-0.07,-0.47,0.7828,0.56747,0.1447,-0.21017,0.015,0
2025,5,4,05:20.2,57.148,239,-278.8,-4.3,46,0.68,-0.15,-0.51,0.78573,0.56377,0.1452,-0.20887,0.015,0
2025,5,4,05:20.2,57.15,241,-280.4,-4.4,45.5,0.67,-0.1,-0.5,0.78867,0.56,0.14573,-0.2076,0.015,0
2025,5,4,05:20.2,57.152,243,-283.3,-4.2,45.1,0.7,-0.2,-0.45,0.7916,0.5562,0.14627,-0.20627,0.015,0
2025,5,4,05:20.2,57.154,245,-284.7,-4.1,44.9,0.69,-0.2,-0.44,0.79453,0.55237,0.14677,-0.20497,0.015,0
2025,5,4,05:20.2,57.156,247,-287.7,-4,44.7,0.68,-0.15,-0.53,0.79747,0.54847,0.14733,-0.20367,0.015,0
2025,5,4,05:20.2,57.158,249,-290.7,-3.7,43.8,0.7,-0.06,-0.46,0.8004,0.5445,0.14787,-0.20233,0.015,0
2025,5,4,05:20.2,57.16,1,-292.5,-3.9,43.7,0.67,-0.12,-0.43,0.80333,0.5405,0.14843,-0.201,0.015,0
2025,5,4,05:20.2,57.162,3,-295.6,-3.6,42.8,0.68,-0.09,-0.49,0.80627,0.53647,0.14903,-0.19967,0.015,0
2025,5,4,05:20.2,57.164,5,-297.1,-3.6,43,0.68,-0.12,-0.48,0.8092,0.53237,0.1496,-0.1983,0.015,0
2025,5,4,05:20.2,57.166,7,-299.9,-3.3,42.2,0.68,-0.14,-0.51,0.81213,0.52823,0.1502,-0.19697,0.015,0
2025,5,4,05:20.2,57.168,9,-301.6,-3.3,41.9,0.69,-0.11,-0.49,0.81507,0.52403,0.1508,-0.1956,0.015,0
2025,5,4,05:20.2,57.17,11,-304.4,-3.1,41.4,0.69,-0.14,-0.44,0.818,0.5198,0.1514,-0.19423,0.015,0
2025,5,4,05:20.2,57.172,13,-307.9,-3,41.1,0.68,-0.13,-0.46,0.8209,0.5155,0.15203,-0.19287,0.015,0
2025,5,4,05:20.2,57.174,15,-309,-2.8,40.7,0.69,-0.12,-0.53,0.82383,0.51117,0.15267,-0.19147,0.015,0
2025,5,4,05:20.2,57.176,17,-312.3,-2.6,40.4,0.68,-0.12,-0.48,0.82673,0.50677,0.1533,-0.1901,0.015,0
2025,5,4,05:20.2,57.178,19,-313.4,-2.7,40,0.69,-0.16,-0.45,0.82963,0.50233,0.15393,-0.1887,0.015,0
2025,5,4,05:20.3,57.18,21,-316.3,-2.3,39.6,0.7,-0.09,-0.51,0.83253,0.49783,0.1546,-0.18727,0.015,0
2025,5,4,05:20.3,57.182,23,-318.9,-2,39.1,0.69,-0.13,-0.47,0.83543,0.4933,0.15527,-0.18587,0.015,0
2025,5,4,05:20.3,57.184,25,-320.4,-2.1,38.7,0.7,-0.1,-0.49,0.8383,0.4887,0.15597,-0.18443,0.015,0
2025,5,4,05:20.3,57.186,27,-323.1,-1.8,38.3,0.67,-0.11,-0.49,0.8412,0.48407,0.15663,-0.18303,0.015,0
2025,5,4,05:20.3,57.188,29,-324.6,-1.7,38.1,0.68,-0.12,-0.48,0.84403,0.4794,0.15733,-0.1816,0.015,0
2025,5,4,05:20.3,57.19,31,-327.2,-1.6,37.5,0.69,-0.1,-0.51,0.8469,0.47467,0.15803,-0.18013,0.015,0
2025,5,4,05:20.3,57.192,33,-329.9,-1.5,37.2,0.67,-0.05,-0.47,0.84973,0.46987,0.15873,-0.1787,0.015,0
2025,5,4,05:20.3,57.194,35,-330.8,-1.4,37,0.67,-0.11,-0.44,0.85253,0.46507,0.15943,-0.17723,0.015,0
2025,5,4,05:20.3,57.196,37,-333.4,-1.1,36.6,0.67,-0.06,-0.47,0.85537,0.4602,0.16013,-0.17577,0.015,0
2025,5,4,05:20.3,57.198,39,-334.5,-1.1,36.4,0.65,-0.11,-0.49,0.85813,0.4553,0.16087,-0.1743,0.015,0
2025,5,4,05:20.3,57.2,41,-336.6,-0.8,35.9,0.65,-0.05,-0.47,0.8609,0.45033,0.16157,-0.1728,0.015,0
2025,5,4,05:20.3,57.202,43,-337.6,-0.9,35.7,0.65,-0.09,-0.47,0.86367,0.44533,0.1623,-0.17133,0.015,0
2025,5,4,05:20.3,57.204,45,-339.7,-0.7,35.3,0.66,-0.03,-0.42,0.8664,0.44033,0.16303,-0.16983,0.015,0
2025,5,4,05:20.3,57.206,47,-341.8,-0.6,35,0.67,-0.05,-0.49,0.8691,0.43523,0.16377,-0.16833,0.015,0
2025,5,4,05:20.3,57.208,49,-342.3,-0.4,34.7,0.67,-0.03,-0.49,0.8718,0.43013,0.1645,-0.16683,0.015,0
2025,5,4,05:20.3,57.21,51,-344.3,-0.3,34.6,0.67,-0.1,-0.48,0.87447,0.425,0.16523,-0.1653,0.015,0
2025,5,4,05:20.3,57.212,53,-345.1,0,34.2,0.65,-0.06,-0.52,0.87713,0.4198,0.16597,-0.1638,0.015,0
2025,5,4,05:20.3,57.214,55,-346.9,0,34,0.64,-0.05,-0.45,0.87973,0.4146,0.1667,-0.16227,0.015,0
2025,5,4,05:20.3,57.216,57,-348.5,0.3,33.5,0.63,-0.01,-0.39,0.88233,0.40933,0.16743,-0.16073,0.015,0
2025,5,4,05:20.3,57.218,59,-349.1,0.3,33.5,0.62,0,-0.39,0.8849,0.40403,0.1682,-0.1592,0.015,0
2025,5,4,05:20.3,57.22,61,-350.6,0.5,33.4,0.64,-0.02,-0.41,0.88747,0.39873,0.16893,-0.15763,0.016,0
2025,5,4,05:20.3,57.222,63,-351.3,0.6,33,0.62,-0.02,-0.42,0.88997,0.39337,0.16967,-0.15607,0.015,0
2025,5,4,05:20.3,57.224,65,-352.7,0.9,32.8,0.63,-0.04,-0.5,0.89247,0.38797,0.17043,-0.1545,0.015,0
2025,5,4,05:20.3,57.226,67,-353.4,1,32.6,0.64,-0.07,-0.5,0.89493,0.38257,0.17117,-0.15293,0.015,0
2025,5,4,05:20.3,57.228,69,-354.8,1.1,32.3,0.65,-0.01,-0.45,0.89737,0.37713,0.1719,-0.15137,0.015,0
2025,5,4,05:20.3,57.23,71,-356.1,1.5,32.3,0.66,0.02,-0.48,0.89977,0.37163,0.17267,-0.14977,0.015,0
2025,5,4,05:20.3,57.232,73,-356.7,1.6,32.1,0.62,0.02,-0.48,0.90213,0.36613,0.1734,-0.1482,0.015,0
2025,5,4,05:20.3,57.234,75,-357.7,1.8,31.8,0.64,-0.01,-0.44,0.9045,0.3606,0.17417,-0.1466,0.015,0
2025,5,4,05:20.3,57.236,77,-358.4,1.8,31.8,0.65,-0.02,-0.4,0.9068,0.35503,0.1749,-0.14497,0.015,0
2025,5,4,05:20.3,57.238,79,-359.4,2,31.6,0.65,-0.01,-0.46,0.9091,0.34943,0.17563,-0.14337,0.015,0
2025,5,4,05:20.3,57.24,81,-360.2,2.5,31.3,0.62,0.04,-0.58,0.91133,0.3438,0.1764,-0.14173,0.015,0
2025,5,4,05:20.3,57.242,83,-360.7,2.5,31.5,0.61,0.04,-0.5,0.91357,0.33817,0.17713,-0.1401,0.015,0
2025,5,4,05:20.3,57.244,85,-361.7,2.6,31.2,0.61,0,-0.39,0.91573,0.3325,0.17787,-0.13847,0.015,0
2025,5,4,05:20.3,57.246,87,-362,2.5,31,0.6,0.03,-0.39,0.9179,0.3268,0.1786,-0.13683,0.015,0
2025,5,4,05:20.3,57.248,89,-362.8,3,30.7,0.61,0.03,-0.38,0.92,0.3211,0.17933,-0.1352,0.015,0
2025,5,4,05:20.3,57.25,91,-363,3,30.9,0.6,0.06,-0.4,0.9221,0.31537,0.18007,-0.13353,0.015,0
2025,5,4,05:20.3,57.252,93,-363.6,3.3,30.7,0.59,-0.02,-0.52,0.92413,0.3096,0.1808,-0.1319,0.015,0
2025,5,4,05:20.3,57.254,95,-364.6,3.5,30.7,0.58,0,-0.42,0.92613,0.30383,0.18153,-0.13023,0.015,0
2025,5,4,05:20.3,57.256,97,-364.7,3.4,30.6,0.57,-0.02,-0.34,0.9281,0.29803,0.18223,-0.12853,0.015,0
2025,5,4,05:20.3,57.258,99,-365.7,3.9,30.4,0.58,0.06,-0.38,0.93007,0.2922,0.18297,-0.12687,0.015,0
2025,5,4,05:20.3,57.26,101,-365.7,4,30.4,0.58,0.07,-0.41,0.93197,0.28637,0.18367,-0.12517,0.015,0
2025,5,4,05:20.3,57.262,103,-366.5,4.3,30.3,0.58,0.04,-0.44,0.93383,0.2805,0.1844,-0.1235,0.015,0
2025,5,4,05:20.3,57.264,105,-367,4.4,30.2,0.59,0.01,-0.45,0.93563,0.27463,0.1851,-0.1218,0.015,0
2025,5,4,05:20.3,57.266,107,-367.4,4.3,30.2,0.6,0,-0.43,0.93743,0.26873,0.1858,-0.1201,0.015,0
2025,5,4,05:20.3,57.268,109,-367.7,4.7,30,0.61,0.04,-0.42,0.9392,0.2628,0.1865,-0.11837,0.015,0
2025,5,4,05:20.3,57.27,111,-368.3,4.6,29.9,0.6,0.07,-0.44,0.9409,0.25687,0.1872,-0.11667,0.016,0
2025,5,4,05:20.3,57.272,113,-368.4,5.1,30,0.61,0.09,-0.4,0.9426,0.25093,0.1879,-0.11493,0.015,0
2025,5,4,05:20.3,57.274,115,-368.8,5.1,29.8,0.61,0.05,-0.38,0.94423,0.24497,0.1886,-0.1132,0.015,0
2025,5,4,05:20.3,57.276,117,-369.3,5.4,29.7,0.59,0.04,-0.43,0.94583,0.23897,0.1893,-0.11147,0.015,0
2025,5,4,05:20.3,57.278,119,-369.7,5.5,29.7,0.61,0,-0.43,0.9474,0.23297,0.18997,-0.10973,0.015,0
2025,5,4,05:20.3,57.28,121,-370.2,5.6,29.7,0.58,0.04,-0.38,0.9489,0.22697,0.19063,-0.108,0.015,0
2025,5,4,05:20.4,57.282,123,-370.5,5.6,29.7,0.59,0.03,-0.39,0.9504,0.22093,0.19133,-0.10623,0.015,0
2025,5,4,05:20.4,57.284,125,-370.8,5.8,29.7,0.58,0.07,-0.37,0.95183,0.21487,0.192,-0.1045,0.018,0
2025,5,4,05:20.4,57.286,127,-370.9,6.1,29.7,0.59,0.05,-0.32,0.95323,0.20883,0.19263,-0.10273,0.015,0
2025,5,4,05:20.4,57.288,129,-371.2,6.3,29.6,0.58,0.07,-0.39,0.9546,0.20273,0.1933,-0.10097,0.015,0
2025,5,4,05:20.4,57.29,131,-371.5,6.2,29.5,0.59,0.03,-0.42,0.95593,0.19667,0.19397,-0.0992,0.015,0
2025,5,4,05:20.4,57.292,133,-372.2,6.4,29.5,0.58,0.05,-0.37,0.95723,0.19057,0.1946,-0.0974,0.015,0
2025,5,4,05:20.4,57.294,135,-372.1,6.4,29.5,0.6,0.04,-0.39,0.95847,0.18447,0.19523,-0.09563,0.015,0
2025,5,4,05:20.4,57.296,137,-372.9,6.7,29.5,0.57,0.07,-0.38,0.95967,0.17833,0.19587,-0.09383,0.015,0
2025,5,4,05:20.4,57.298,139,-372.8,6.9,29.5,0.56,0.05,-0.29,0.96083,0.17217,0.1965,-0.09203,0.015,0
2025,5,4,05:20.4,57.3,141,-373.5,6.7,29.5,0.56,0.06,-0.31,0.96197,0.16603,0.19713,-0.09023,0.015,0
2025,5,4,05:20.4,57.302,143,-373.5,6.9,29.5,0.54,0.05,-0.31,0.96307,0.15987,0.19773,-0.08843,0.02,0
2025,5,4,05:20.4,57.304,145,-373.7,6.9,29.6,0.54,0.05,-0.31,0.9641,0.1537,0.19833,-0.08663,0.015,0
2025,5,4,05:20.4,57.306,147,-373.9,6.9,29.5,0.54,0.05,-0.34,0.9651,0.1475,0.19893,-0.08483,0.015,0
2025,5,4,05:20.4,57.308,149,-374.2,6.9,29.5,0.54,0.06,-0.33,0.96607,0.1413,0.19953,-0.083,0.015,0
2025,5,4,05:20.4,57.31,151,-374.4,7.2,29.5,0.55,0.05,-0.27,0.967,0.1351,0.20013,-0.0812,0.015,0
2025,5,4,05:20.4,57.312,153,-374.7,7.2,29.5,0.57,0.06,-0.31,0.96787,0.1289,0.2007,-0.07937,0.015,0
2025,5,4,05:20.4,57.314,155,-374.9,7.4,29.5,0.57,0.07,-0.33,0.9687,0.12267,0.20127,-0.07753,0.015,0
2025,5,4,05:20.4,57.316,157,-375.1,7.4,29.7,0.58,0.02,-0.38,0.9695,0.11643,0.20183,-0.0757,0.015,0
2025,5,4,05:20.4,57.318,159,-375.4,7.4,29.5,0.58,0.03,-0.4,0.97027,0.1102,0.2024,-0.07383,0.014,0
2025,5,4,05:20.4,57.32,161,-375.8,7.4,29.7,0.58,0.04,-0.31,0.97097,0.10397,0.20293,-0.072,0.015,0
2025,5,4,05:20.4,57.322,163,-376.1,7.6,29.6,0.59,0.12,-0.29,0.97163,0.0977,0.2035,-0.07013,0.015,0
2025,5,4,05:20.4,57.324,165,-376.1,7.7,29.8,0.59,0.1,-0.29,0.97227,0.09143,0.20403,-0.0683,0.017,0
2025,5,4,05:20.4,57.326,167,-376.2,7.7,29.7,0.59,0.09,-0.28,0.97287,0.08517,0.20457,-0.06643,0.016,0
2025,5,4,05:20.4,57.328,169,-376.6,7.8,29.7,0.6,0.1,-0.32,0.9734,0.07887,0.20507,-0.06457,0.015,0
2025,5,4,05:20.4,57.33,171,-376.9,7.9,29.8,0.62,0.07,-0.39,0.9739,0.07257,0.2056,-0.0627,0.015,0
2025,5,4,05:20.4,57.332,173,-376.9,8.1,29.8,0.59,0.07,-0.35,0.97437,0.0663,0.2061,-0.06083,0.015,0
2025,5,4,05:20.4,57.334,175,-377.2,8,30,0.58,0.05,-0.35,0.97477,0.06,0.2066,-0.05897,0.015,0
2025,5,4,05:20.4,57.336,177,-377.7,7.9,29.9,0.57,0.07,-0.25,0.97517,0.05367,0.2071,-0.05707,0.016,0
2025,5,4,05:20.4,57.338,179,-378.2,7.9,30,0.57,0.04,-0.18,0.9755,0.04737,0.20757,-0.05517,0.015,0
2025,5,4,05:20.4,57.34,181,-378.2,8.1,29.9,0.58,0.06,-0.23,0.97577,0.04103,0.20803,-0.0533,0.015,0
2025,5,4,05:20.4,57.342,183,-378.7,8.1,30.1,0.59,0.06,-0.28,0.97603,0.0347,0.2085,-0.0514,0.015,0
2025,5,4,05:20.4,57.344,185,-379,8.2,30,0.59,0.04,-0.34,0.97623,0.02837,0.20897,-0.0495,0.015,0
2025,5,4,05:20.4,57.346,187,-379.8,8.1,30.1,0.59,0.04,-0.37,0.9764,0.022,0.2094,-0.0476,0.015,0
2025,5,4,05:20.4,57.348,189,-379.8,8.1,30.1,0.6,0.03,-0.35,0.97653,0.01563,0.20987,-0.0457,0.015,0
2025,5,4,05:20.4,57.35,191,-380.5,8.1,30.3,0.6,0,-0.15,0.9766,0.00927,0.21027,-0.04377,0.015,0
2025,5,4,05:20.4,57.352,193,-380.9,8.2,30.2,0.62,0.03,-0.15,0.97663,0.0029,0.2107,-0.04187,0.015,0
2025,5,4,05:20.4,57.354,195,-381.4,8.4,30.3,0.61,0.03,-0.26,0.9766,-0.00347,0.21113,-0.03993,0.015,0
2025,5,4,05:20.4,57.356,197,-381.7,8.5,30.3,0.6,0.03,-0.3,0.97657,-0.00983,0.21153,-0.038,0.015,0
2025,5,4,05:20.4,57.358,199,-381.7,8.3,30.2,0.61,0.02,-0.36,0.97647,-0.01623,0.21193,-0.0361,0.015,0
2025,5,4,05:20.4,57.36,201,-382.6,8.1,30.2,0.61,0.04,-0.28,0.97633,-0.02263,0.2123,-0.03417,0.015,0
2025,5,4,05:20.4,57.362,203,-382.9,8,30.4,0.6,-0.01,-0.25,0.97613,-0.02903,0.21267,-0.03223,0.015,0
2025,5,4,05:20.4,57.364,205,-383.9,8.1,30.2,0.62,0.06,-0.15,0.9759,-0.03547,0.21303,-0.0303,0.015,0
2025,5,4,05:20.4,57.366,207,-383.9,8.2,30.4,0.61,0.02,-0.18,0.97563,-0.0419,0.2134,-0.02833,0.015,0
2025,5,4,05:20.4,57.368,209,-384.9,8.2,30.2,0.6,0.06,-0.27,0.9753,-0.04833,0.21377,-0.0264,0.015,0
2025,5,4,05:20.4,57.37,211,-385.5,8.3,30.4,0.61,-0.03,-0.28,0.97493,-0.05477,0.2141,-0.02447,0.015,0
2025,5,4,05:20.4,57.372,213,-386.1,8.1,30.1,0.63,0.01,-0.25,0.97453,-0.06123,0.21443,-0.0225,0.015,0
2025,5,4,05:20.4,57.374,215,-386.7,8.1,30.3,0.64,-0.05,-0.2,0.9741,-0.06767,0.21473,-0.02053,0.015,0
2025,5,4,05:20.4,57.376,217,-387.5,8.1,30.4,0.65,0,-0.2,0.9736,-0.07417,0.21503,-0.0186,0.015,0
2025,5,4,05:20.4,57.378,219,-388,8.1,30.3,0.65,-0.01,-0.21,0.97303,-0.08063,0.21533,-0.01663,0.015,0
2025,5,4,05:20.5,57.38,221,-388.9,7.9,30.1,0.66,0.02,-0.24,0.97243,-0.0871,0.21563,-0.01467,0.015,0
2025,5,4,05:20.5,57.382,223,-389.1,7.9,30.1,0.65,-0.02,-0.21,0.9718,-0.0936,0.2159,-0.0127,0.015,0
2025,5,4,05:20.5,57.384,225,-390.3,7.9,30,0.65,0,-0.22,0.97113,-0.1001,0.21617,-0.01073,0.015,0
2025,5,4,05:20.5,57.386,227,-390.8,7.9,30.2,0.66,-0.05,-0.23,0.9704,-0.1066,0.21643,-0.00877,0.015,0
2025,5,4,05:20.5,57.388,229,-391.9,7.9,30.1,0.64,0,-0.22,0.96963,-0.11313,0.21667,-0.00677,0.015,0
2025,5,4,05:20.5,57.39,231,-392.2,7.8,30.2,0.66,-0.02,-0.2,0.9688,-0.11967,0.2169,-0.0048,0.015,0
2025,5,4,05:20.5,57.392,233,-393.3,7.9,30,0.65,0.02,-0.21,0.96793,-0.1262,0.21713,-0.00283,0.015,0
2025,5,4,05:20.5,57.394,235,-394.3,7.6,30.1,0.65,-0.02,-0.22,0.967,-0.13273,0.21733,-0.00083,0.015,0
2025,5,4,05:20.5,57.396,237,-394.8,7.6,29.8,0.66,0,-0.22,0.96603,-0.13927,0.21753,0.00113,0.015,0
2025,5,4,05:20.5,57.398,239,-395.9,7.6,29.8,0.65,-0.07,-0.23,0.96503,-0.14583,0.21773,0.0031,0.015,0
2025,5,4,05:20.5,57.4,241,-396.6,7.6,29.8,0.64,-0.05,-0.21,0.96397,-0.1524,0.2179,0.0051,0.015,0
2025,5,4,05:20.5,57.402,243,-397.8,7.6,29.7,0.66,-0.08,-0.18,0.96283,-0.15897,0.21807,0.0071,0.015,0
2025,5,4,05:20.5,57.404,245,-398.5,7.4,29.5,0.65,-0.02,-0.18,0.9617,-0.16557,0.21823,0.0091,0.015,0
2025,5,4,05:20.5,57.406,247,-399.1,7.4,29.6,0.65,-0.07,-0.18,0.96047,-0.17213,0.21837,0.01107,0.015,0
2025,5,4,05:20.5,57.408,249,-400.3,7.1,29.5,0.65,-0.02,-0.17,0.9592,-0.17873,0.2185,0.01307,0.015,0
2025,5,4,05:20.5,57.41,1,-400.8,7.1,29.4,0.64,-0.06,-0.16,0.9579,-0.18533,0.2186,0.01507,0.015,0
2025,5,4,05:20.5,57.412,3,-402.1,6.9,29.2,0.64,-0.04,-0.17,0.95653,-0.19193,0.2187,0.01707,0.015,0
2025,5,4,05:20.5,57.414,5,-402.4,6.8,29.1,0.64,-0.06,-0.14,0.95513,-0.19857,0.2188,0.01907,0.015,0
2025,5,4,05:20.5,57.416,7,-403.7,6.8,29.1,0.65,-0.05,-0.14,0.95367,-0.20517,0.21887,0.0211,0.015,0
2025,5,4,05:20.5,57.418,9,-404.6,6.7,29,0.66,-0.07,-0.12,0.95217,-0.2118,0.21893,0.0231,0.015,0
2025,5,4,05:20.5,57.42,11,-405.4,6.6,28.8,0.67,-0.07,-0.14,0.9506,-0.2184,0.21897,0.0251,0.015,0
2025,5,4,05:20.5,57.422,13,-406.2,6.5,28.6,0.67,-0.08,-0.17,0.949,-0.22503,0.219,0.0271,0.015,0
2025,5,4,05:20.5,57.424,15,-407,6.3,28.6,0.68,-0.11,-0.19,0.94733,-0.23167,0.21903,0.0291,0.015,0
2025,5,4,05:20.5,57.426,17,-407.8,6.2,28.6,0.67,-0.09,-0.13,0.94563,-0.2383,0.21903,0.0311,0.015,0
2025,5,4,05:20.5,57.428,19,-409.1,5.9,28.3,0.68,-0.08,-0.1,0.94387,-0.24493,0.21903,0.0331,0.015,0
2025,5,4,05:20.5,57.43,21,-409.8,6,28.2,0.68,-0.06,-0.09,0.94203,-0.2516,0.219,0.03513,0.015,0
2025,5,4,05:20.5,57.432,23,-410.9,5.7,28.1,0.68,-0.09,-0.13,0.94017,-0.25823,0.21897,0.03713,0.015,0
2025,5,4,05:20.5,57.434,25,-411.6,5.8,28,0.68,-0.07,-0.14,0.93827,-0.26487,0.21893,0.03913,0.015,0
2025,5,4,05:20.5,57.436,27,-412.5,5.4,27.7,0.68,-0.12,-0.17,0.9363,-0.27153,0.21883,0.04113,0.015,0
2025,5,4,05:20.5,57.438,29,-413.3,5.5,27.7,0.68,-0.1,-0.15,0.93427,-0.27817,0.21877,0.04313,0.015,0
2025,5,4,05:20.5,57.44,31,-414.7,5.1,27.4,0.7,-0.14,-0.13,0.9322,-0.28483,0.21867,0.04513,0.015,0
2025,5,4,05:20.5,57.442,33,-416,5.2,27.2,0.69,-0.12,-0.11,0.93007,-0.2915,0.21857,0.04713,0.015,0
