timestamp_ms,rtd_top,rtd_middle,rtd_bottom,bottle_pressure,tank_pressure,o2_pressure,rocket_weight,rocket_weight_tare,vent_temp,n2o_temp
210600,5260.84,-241.44,-238.82,43.25,0.12,7.32,29.49,0.1,34.31,38.65
210700,5263.75,-241.94,-238.52,43.43,0.22,7.4,29.57,0.18,38.49,38.8
210800,5264.17,-241.85,-239.02,43.51,-0.26,7.46,29.55,0.16,39.46,39.61
210900,5266.25,-241.69,-239.15,43.71,-0.02,7.14,29.99,0.6,37.37,39.61
211000,5262.51,-241.98,-239.02,43.39,0,7.36,29.43,0.04,37.99,39.15
211100,5260.84,-241.23,-239.36,43.65,0.02,7.38,30.01,0.62,37.37,39.92
211200,5262.51,-241.19,-239.4,43.73,0.1,7.36,29.62,0.23,50.35,38.84
211300,5259.18,-241.52,-238.86,43.53,0.02,7.44,29.79,0.4,44.78,39.54
211400,5270,-242.23,-239.19,43.73,0.12,7.38,29.55,0.17,34.38,39.42
211500,5258.76,-241.64,-238.82,43.61,0.08,7.34,29.91,0.52,37.29,40
211600,5264.17,-241.39,-239.27,43.65,-0.04,7.22,29.57,0.18,44.24,39.61
211700,5258.76,-241.81,-239.07,43.59,-0.12,7.38,30.07,0.68,42.47,39.38
211800,5264.17,-242.35,-239.07,43.75,-0.04,6.87,29.84,0.46,40.89,39.85
211900,5261.26,-240.81,-238.94,43.55,-0.26,7.42,29.8,0.42,29.56,39
212000,5257.93,-242.31,-238.57,43.85,-0.4,7.3,29.74,0.36,38.72,39.69
212100,5260.43,-241.06,-238.9,43.45,0.14,7.28,29.99,0.6,37.29,38.84
212200,5259.59,-242.18,-238.9,43.99,0.2,7.42,29.89,0.5,35.16,39.15
212300,5267.5,-242.1,-239.69,43.63,0.18,7.22,29.81,0.42,43.71,39.19
212400,5261.26,-240.9,-238.82,43.57,0.06,7.26,29.93,0.54,41.74,39.3
212500,5264.59,-242.18,-238.9,43.51,-0.1,7.1,29.94,0.55,35.74,39.81
212600,5258.35,-240.98,-238.82,43.43,0.24,7.36,29.64,0.25,33.99,39.19
212700,5263.75,-241.6,-239.61,43.49,0.02,7.36,29.7,0.32,36.83,40.12
212800,5254.6,-240.6,-238.27,43.73,0.04,7.52,29.92,0.53,40.35,39.34
212900,5266.67,-240.85,-239.23,43.39,-0.22,7.28,29.63,0.24,37.41,39.15
213000,5260.43,-241.98,-238.98,43.43,0.02,7.3,29.8,0.41,37.91,39.03
213100,5256.68,-242.1,-238.27,43.55,0.2,7.24,29.34,-0.05,37.37,38.72
213200,5259.59,-241.89,-238.48,43.77,-0.08,7.18,29.96,0.57,39.03,39.38
213300,5267.5,-242.43,-239.23,43.49,-0.18,7.3,29.46,0.07,40.43,39.34
213400,5257.93,-241.56,-238.57,43.65,-0.06,7.24,29.93,0.54,45.86,39.19
213500,5266.67,-239.81,-238.94,43.55,0.34,7.4,29.4,0.01,39.46,39.19
213600,5265,-240.81,-239.07,43.35,-0.02,7.2,29.64,0.26,40.7,39
213700,5259.18,-241.85,-238.52,43.59,0.24,7.38,29.35,-0.03,40.35,39.65
213800,5261.26,-240.77,-238.57,43.59,0.04,7.3,29.68,0.3,35.55,39.69
213900,5266.25,-241.44,-238.77,43.77,0,7.12,29.85,0.46,45.59,39.81
214000,5266.25,-241.06,-239.02,42.69,0.36,7.48,29.66,0.28,38.88,39.34
214100,5260.01,-241.81,-238.27,43.41,0,7.06,29.25,-0.14,46.63,39.19
214200,5255.85,-241.6,-239.07,43.37,0.12,7.1,29.67,0.28,40.12,39.65
214300,5261.68,-242.35,-239.4,43.51,0.08,7.44,29.31,-0.08,39.58,38.84
214400,5263.75,-242.39,-239.27,43.65,0.04,7.06,29.8,0.42,35.39,40
214500,5266.25,-242.23,-238.73,43.75,-0.04,7.46,29.3,-0.09,44.44,39.46
214600,5268.33,-241.39,-238.94,43.49,0.12,7.36,29.57,0.19,35.59,39.46
214700,5267.92,-241.81,-239.15,43.75,-0.16,6.85,29.37,-0.01,38.11,39.73
214800,5260.84,-241.98,-238.73,43.45,-0.1,7.16,29.38,-0.01,48.13,39.19
214900,5258.76,-242.39,-239.61,43.43,0.1,7.44,29.39,0.01,46.86,39.46
215000,5265.42,-242.68,-238.44,43.21,0,7.22,29.79,0.4,40,39.34
215100,5261.68,-242.68,-239.27,43.53,-0.1,7.26,29.31,-0.08,39.23,39.27
215200,5260.01,-242.6,-238.69,43.49,-0.04,7.22,29.46,0.07,39.34,39.88
215300,5259.18,-241.31,-239.77,43.63,0.24,7.62,29.38,-0.01,49.82,39.73
215400,5267.08,-240.48,-238.48,43.55,-0.1,7.44,29.32,-0.07,36.32,39.5
215500,5264.17,-243.27,-239.23,43.47,0.02,7.24,29.34,-0.05,33.92,38.92
215600,5266.25,-243.27,-238.82,43.57,0,7.3,29.26,-0.12,49.28,39.88
215700,5257.93,-241.39,-238.52,43.71,0.1,7.38,29.86,0.47,35.59,39.38
215800,5260.43,-242.77,-238.86,43.89,-0.04,7.36,28.83,-0.55,42.36,39.69
215900,5262.51,-241.52,-238.52,43.61,0.12,7.06,29.3,-0.09,45.55,39.5
216000,5276.24,-241.19,-238.82,43.49,0.04,7.4,29.27,-0.12,34.46,38.72
216100,5257.51,-241.39,-238.23,43.69,-0.06,7.22,29.2,-0.18,38.3,40.16
216200,5258.35,-240.98,-239.69,43.49,-0.02,7.48,28.99,-0.39,39.61,39.15
216300,5263.75,-241.56,-239.02,43.49,-0.14,7.3,29.63,0.24,38.57,39.61
216400,5255.02,-241.64,-238.94,43.53,-0.04,7.22,29.12,-0.27,35.31,39.19
216500,5252.11,-241.69,-238.19,43.93,-0.22,7.22,29.53,0.14,36.4,40.04
216600,5262.92,-243.6,-238.86,43.71,0.28,7.3,29.06,-0.33,39,39.46
216700,5270.41,-241.94,-239.15,43.75,-0.12,7.12,29.18,-0.21,31.86,39.46
216800,5264.17,-243.14,-238.19,43.53,-0.08,7.4,29.3,-0.09,30.76,39.46
216900,5260.43,-240.56,-238.23,43.71,0.04,7.34,29.41,0.02,41.31,39.15
217000,5263.34,-240.6,-238.77,43.61,0.16,7.46,29.05,-0.34,37.52,39.27
217100,5268.75,-241.44,-238.69,43.61,0.16,7.2,29.28,-0.11,44.75,38.84
217200,5260.43,-241.35,-238.61,43.59,-0.02,7.36,29.38,-0.01,29.79,39.46
217300,5260.84,-242.68,-238.73,43.75,-0.04,7.46,29.49,0.11,34.42,38.92
217400,5261.68,-240.31,-239.23,43.57,0.04,7.64,29.25,-0.14,36.83,38.88
217500,5265,-241.31,-239.36,43.47,-0.02,7.02,29.66,0.27,34.97,39.5
217600,5262.51,-241.23,-239.27,43.61,0.08,7.2,29.14,-0.24,41.7,40.04
217700,5262.51,-243.93,-238.82,43.55,0.12,7.1,29.86,0.47,40.04,39.81
217800,5263.34,-241.31,-239.11,43.51,0.02,7.16,29.28,-0.1,44.75,39.27
217900,5266.25,-241.19,-238.69,43.49,-0.1,7.08,29.72,0.33,45.4,38.84
218000,5267.92,-240.94,-238.4,43.57,-0.12,7.22,29.6,0.21,27.84,39.27
218100,5258.76,-243.31,-238.69,43.61,0.1,7.2,29.54,0.15,43.4,40.54
218200,5269.16,-242.27,-238.69,43.49,0.3,7.48,29.67,0.28,36.09,39.15
218300,5256.27,-242.23,-239.23,43.81,-0.2,7.24,29.28,-0.1,37.64,39.88
218400,5270.41,-243.02,-238.77,43.51,0,7.38,29.58,0.19,43.59,39.15
218500,5265.84,-243.06,-238.27,43.95,-0.08,7.2,29.44,0.05,31,39.58
218600,5259.18,-241.77,-239.56,43.53,0.14,7.26,29.44,0.05,30.34,39.42
218700,5259.18,-240.81,-238.98,43.59,-0.04,7.3,29.86,0.48,42.2,39.46
218800,5257.51,-240.98,-239.48,43.43,0,7.3,29.88,0.49,38.26,39.42
218900,5265.84,-241.85,-238.69,43.53,0.14,7.46,29.55,0.16,42.86,39.5
219000,5262.09,-243.1,-238.57,43.65,-0.02,7.06,29.82,0.43,36.98,39.42
219100,5260.43,-241.02,-238.82,43.83,-0.24,7.34,29.43,0.05,34.19,40.16
219200,5254.6,-241.1,-239.15,43.49,-0.02,7.6,29.91,0.52,37.99,39.69
219300,5264.59,-242.73,-238.23,43.57,1.24,7.48,29.57,0.19,38.11,39.65
219400,5267.5,-241.98,-238.73,43.49,0.16,7.24,29.79,0.4,42.16,39.38
219500,5254.6,-242.14,-239.23,43.79,-0.14,7.42,29.53,0.14,41.82,39.58
219600,5255.85,-239.77,-238.77,43.57,0,7.52,30.36,0.98,38.76,39.61
219700,5271.24,-242.68,-238.86,43.63,0.1,7.08,29.31,-0.08,42.9,39.3
219800,5264.59,-241.39,-238.86,43.51,0.08,7.12,29.84,0.45,43.9,39.23
219900,5262.09,-243.06,-238.82,43.65,-0.18,7.36,29.56,0.17,44.75,39.07
220000,5262.09,-240.81,-237.94,43.75,0.02,7.14,29.96,0.57,46.82,39.92
220100,5255.02,-241.64,-238.69,43.83,0.04,7.48,29.45,0.07,40.08,39.46
220200,5268.33,-241.1,-239.07,43.57,-0.04,7.34,29.6,0.21,29.32,39.65
220300,5268.75,-242.18,-239.07,43.67,0.14,7.2,29.72,0.33,41.51,40
220400,5252.94,-240.56,-238.27,43.49,0,7.22,29.72,0.33,32.17,39.65
220500,5268.75,-241.56,-238.77,43.49,0.16,7.38,29.93,0.55,52.88,39.38
220600,5264.17,-241.81,-238.73,43.61,0.04,7.28,29.6,0.21,32.21,39.38
220700,5274.57,-241.85,-239.48,43.55,0.06,7.28,29.76,0.38,31.23,39.3
220800,5265.42,-242.97,-239.4,43.43,-0.12,7.4,29.8,0.41,47.59,39.54
220900,5263.34,-241.94,-238.48,43.67,0.16,7.24,29.73,0.34,34.89,39.3
221000,5260.01,-243.02,-238.69,43.73,0.04,7.38,29.27,-0.12,48.82,39.58
221100,5269.58,-240.11,-238.82,43.47,-0.1,7.52,30.29,0.9,32.71,40.19
221200,5278.32,-242.27,-238.69,43.37,0.3,7.06,29.32,-0.07,33.99,39.07
221300,5267.92,-240.44,-238.73,43.43,0.22,7.2,29.84,0.46,39,39.03
221400,5258.76,-241.98,-239.02,43.81,-0.16,7.22,29.32,-0.07,44.82,38.96
221500,5268.75,-240.4,-238.82,43.53,0.08,7.34,29.8,0.42,34.27,39.54
221600,5267.08,-242.73,-238.9,43.69,0.08,6.89,29.4,0.01,41.35,40.27
221700,5260.84,-242.1,-238.94,43.67,-0.14,7.14,29.57,0.18,30.34,39.58
221800,5268.33,-240.15,-238.61,43.39,0.18,7.64,29.33,-0.06,35.82,39.5
221900,5264.59,-241.06,-238.86,43.73,-0.16,7.36,29.88,0.5,48.55,39.3
222000,5260.01,-241.56,-239.15,43.53,0.12,7.14,29.26,-0.13,36.79,40.04
222100,5265.84,-241.69,-238.52,43.43,0,7.3,29.79,0.4,43.71,39.69
222200,5264.59,-242.18,-239.52,43.63,-0.04,7.28,29.09,-0.3,37.76,39.07
222300,5268.75,-240.35,-238.86,43.45,0.14,7.26,30.04,0.65,43.67,39.42
222400,5260.43,-242.39,-239.44,43.69,0.22,7.26,29.18,-0.21,36.87,39.27
222500,5250.03,-241.98,-238.57,43.55,-0.02,7.32,29.7,0.31,48.01,39.19
222600,5257.51,-240.15,-238.44,43.43,-0.04,7.32,29.41,0.02,36.13,39.69
222700,5267.08,-242.6,-239.4,43.41,0.2,7.3,29.49,0.1,53,39.58
222800,5267.08,-241.35,-238.69,43.57,-0.06,7.32,29.2,-0.19,41.58,39.81
222900,5271.24,-240.4,-238.98,43.65,-0.08,7.12,29.4,0.01,44.01,39.11
223000,5261.26,-242.23,-238.9,43.33,0,7.12,28.99,-0.4,38.49,39.92
223100,5263.34,-241.02,-239.02,43.53,0.02,7.3,29.41,0.03,35.59,39.34
223200,5265.84,-242.68,-239.19,43.53,0.32,7.16,29.22,-0.16,40.77,39.96
223300,5266.67,-242.06,-239.02,43.31,-0.16,7.02,29.11,-0.28,29.79,39.19
223400,5267.92,-242.14,-239.02,43.55,-0.02,7.22,29.26,-0.12,41.04,39.58
223500,5267.5,-242.89,-238.82,43.63,0.26,7.22,29.24,-0.15,44.75,39.85
223600,5262.92,-240.6,-238.82,43.49,0.02,7.2,29.18,-0.2,41.43,40.19
223700,5264.17,-242.48,-239.69,43.47,0.24,7.34,29.34,-0.05,41.04,39.73
223800,5262.92,-242.6,-239.07,43.65,-0.02,7.12,29.3,-0.09,35.51,39.38
223900,5266.25,-242.18,-239.02,43.55,-0.14,7.58,29.07,-0.32,39.85,39.23
224000,5264.17,-243.35,-238.77,43.89,0.2,7.74,29.57,0.19,45.13,39.5
224100,5260.43,-240.31,-238.9,43.49,-0.06,7.3,29.14,-0.24,39,38.92
224200,5265,-241.89,-238.94,43.09,-0.04,7.12,29.26,-0.13,43.97,39.96
224300,5272.49,-241.39,-238.94,43.75,0.14,7.14,29.36,-0.03,39.61,39.46
224400,5266.67,-241.44,-238.77,43.53,-0.14,7.1,29.53,0.15,34.81,39.5
224500,5268.33,-241.02,-238.82,43.71,0.26,7.34,29.19,-0.2,43.47,39.46
224600,5272.08,-242.35,-239.19,43.55,0.16,7.22,29.26,-0.13,42.01,39.69
224700,5265.42,-241.98,-238.4,43.49,0.14,7.24,29.08,-0.31,35.78,39.73
224800,5265,-241.94,-238.9,43.41,-0.06,7.64,29.45,0.06,36.36,39.85
224900,5270.83,-241.56,-238.94,43.83,0.28,7.28,29.34,-0.05,37.68,39.38
225000,5266.67,-242.39,-238.73,43.35,-0.02,7.32,29.21,-0.18,39.42,39.88
225100,5268.75,-241.98,-239.77,43.49,-0.1,7.52,29.18,-0.2,35.51,39.5
225200,5268.75,-242.18,-238.61,43.57,0.18,7.46,29.46,0.07,30.26,39.42
225300,5266.67,-241.35,-238.65,43.53,0.18,7.32,29.03,-0.36,38.11,40.27
225400,5267.08,-239.65,-239.07,43.67,0.1,7.38,29.58,0.19,38.45,38.88
225500,5258.76,-243.22,-238.86,43.55,-0.06,7.1,29.01,-0.38,39.07,39.61
225600,5266.67,-242.43,-239.02,43.41,-0.06,7.56,29.12,-0.26,37.21,39.65
225700,5268.75,-241.64,-238.94,43.51,0.02,7.5,29.08,-0.31,40.73,39.46
225800,5264.17,-242.23,-239.02,43.53,-0.02,7.44,29.35,-0.04,42.36,40.12
225900,5264.17,-243.31,-238.11,43.67,0.06,7.18,29.17,-0.22,38.3,38.72
226000,5263.34,-241.35,-238.98,43.59,-0.38,7.22,29.2,-0.18,36.25,40.08
226100,5270.41,-242.35,-239.23,43.67,0.06,7.46,29.12,-0.26,40.23,40.19
226200,5259.59,-241.69,-238.9,43.79,0.24,7.14,29.53,0.14,42.05,39.38
226300,5266.67,-240.44,-238.77,43.31,-0.1,7.22,29.14,-0.25,48.36,39
226400,5267.08,-241.81,-238.65,43.71,0.1,7.52,29.41,0.03,37.37,39.73
226500,5257.93,-241.89,-239.19,43.39,-0.12,7.32,29.28,-0.1,40,39.88
226600,5268.75,-242.89,-238.98,43.67,0.02,7.2,29.26,-0.12,35.94,39.54
226700,5270.83,-241.77,-239.02,43.61,-0.02,7.24,29.19,-0.2,44.63,39.58
226800,5263.34,-241.06,-239.02,43.57,-0.04,7.42,29.37,-0.01,45.36,39.65
226900,5276.24,-241.98,-238.61,43.67,0.06,7.08,29.29,-0.1,35.94,39.61
227000,5265.42,-242.52,-238.9,43.49,0.14,7.38,29.39,0.01,40,39.5
227100,5269.58,-241.77,-238.82,43.61,-0.06,7.34,29.38,-0.01,36.71,39.58
227200,5257.93,-241.6,-239.4,43.71,-0.02,7.34,29.57,0.18,40,39.38
227300,5270.41,-241.98,-239.02,43.51,0.08,7.24,29.05,-0.34,44.28,40.43
227400,5260.84,-240.9,-238.61,43.47,0,7.28,29.51,0.13,45.09,40.77
227500,5272.08,-241.73,-238.77,43.31,-0.04,7.2,29.33,-0.06,45.44,39.61
227600,5266.67,-241.52,-239.31,43.75,-0.04,7.36,29.41,0.03,47.48,39.07
227700,5271.66,-242.18,-238.98,43.61,-0.08,7.38,29.17,-0.22,39.34,40.27
227800,5261.68,-241.6,-239.27,43.65,-0.12,7.06,29.63,0.24,44.51,39.65
227900,5268.75,-242.06,-239.11,43.85,-0.06,7.16,29.46,0.07,35.7,38.92
228000,5263.75,-241.35,-239.07,43.71,0,7.2,29.32,-0.07,45.4,40.08
228100,5255.85,-242.64,-238.69,43.49,-0.02,7.3,29.24,-0.15,36.79,39.42
228200,5258.76,-242.31,-238.82,43.77,0.06,7.32,29.53,0.14,35.74,39.46
228300,5265.84,-241.94,-239.15,43.55,0.06,7,29.27,-0.12,41.47,39.3
228400,5263.75,-241.81,-238.94,43.69,-0.02,7.4,29.51,0.13,32.83,39.73
228500,5265.42,-240.65,-239.23,43.57,0.04,7.22,29.37,-0.01,41.66,39.58
228600,5266.25,-242.14,-238.77,43.53,0.06,7.44,29.28,-0.1,44.13,39.03
228700,5274.16,-242.02,-238.61,43.49,0.32,7.22,29.24,-0.14,59.15,39.42
228800,5268.33,-241.94,-238.82,43.61,0.06,7.28,29.25,-0.14,34.65,39.58
228900,5263.34,-242.1,-239.11,43.47,0.02,7.22,29.39,0.01,39.34,39.65
229000,5272.49,-240.94,-239.07,43.73,0.12,7.38,29.45,0.07,39.15,39.5
229100,5267.5,-242.48,-239.31,43.67,-0.06,7.42,29.19,-0.2,49.4,39.96
229200,5265.42,-241.35,-239.02,43.47,0.12,7.16,29.33,-0.06,41.7,39.3
229300,5259.18,-242.27,-239.4,43.55,-0.1,7.32,29.41,0.02,40.97,39.61
229400,5268.75,-240.6,-238.69,43.63,-0.02,7.28,29.46,0.07,33.14,39.65
229500,5264.59,-241.39,-238.86,43.57,0,7.26,29.27,-0.12,47.09,39.46
229600,5264.17,-241.64,-239.27,43.79,-0.02,7.48,29.41,0.02,36.87,39.27
229700,5272.91,-241.48,-239.11,43.45,0,7.28,29.32,-0.07,32.56,38.88
229800,5269.58,-241.85,-239.15,43.51,0.04,7.38,29.35,-0.03,44.09,39.15
229900,5271.66,-241.6,-239.07,43.71,-0.08,6.93,29.24,-0.15,40.35,40.16
230000,5263.75,-242.1,-239.07,43.65,0.08,7.3,29.53,0.14,38.92,39.46
230100,5263.34,-241.98,-239.36,43.47,-0.04,7.1,29.15,-0.24,36.28,39.85
230200,5267.08,-242.35,-239.02,43.57,-0.04,7.28,29.39,0,35.82,39.3
230300,5266.25,-242.52,-238.82,43.63,0.02,7.14,29.29,-0.1,42.86,40
230400,5262.51,-242.73,-239.11,43.79,-0.04,7.34,29.45,0.06,39.42,39.92
230500,5267.5,-241.48,-239.27,43.61,0.06,7.32,29.49,0.1,39.23,39.73
230600,5262.09,-242.81,-239.36,43.87,0.02,7.28,29.31,-0.08,46.9,39.69
230700,5273.32,-241.44,-239.11,43.63,0.3,7.42,29.32,-0.07,44.24,39.15
230800,5272.08,-241.27,-239.11,43.65,-0.06,7.2,29.4,0.01,36.48,40.08
230900,5272.49,-241.85,-239.31,43.55,-0.18,7.26,29.22,-0.17,40.97,39.3
231000,5275.4,-240.94,-239.02,43.65,0.2,7.2,29.69,0.3,38.92,39.5
231100,5263.34,-242.27,-239.27,43.53,-0.04,7.36,29.26,-0.12,37.72,39.3
231200,5272.49,-242.02,-239.52,43.59,-0.14,7.24,29.54,0.15,33.49,39.81
231300,5270.41,-241.94,-238.9,43.49,0.16,7.4,29.12,-0.26,35.86,39.03
231400,5275.4,-241.39,-239.31,43.63,-0.1,7.2,29.16,-0.23,32.4,39.77
231500,5273.32,-242.18,-238.98,43.59,0.12,7.56,29.34,-0.05,35.82,39.77
231600,5276.65,-240.98,-239.52,43.57,0.16,7.44,29.51,0.13,46.09,39.42
231700,5265.84,-243.02,-239.36,43.85,-0.02,7.32,29.32,-0.07,42.97,39.46
231800,5268.75,-242.64,-239.52,43.45,-0.04,7.06,29.5,0.11,40.93,39.5
231900,5278.32,-241.6,-239.23,43.63,-0.12,7.06,29.41,0.03,40.81,39.88
232000,5268.75,-242.18,-238.98,43.59,0.08,7.46,29.23,-0.16,37.68,40.08
232100,5268.33,-242.39,-238.9,43.53,0,7.4,29.67,0.28,43.94,39.81
232200,5265.42,-241.48,-239.07,43.65,0.14,7.18,29.43,0.04,34.15,39.27
232300,5270.41,-242.6,-239.23,43.55,0.02,7.44,29.3,-0.09,37.02,39.42
232400,5267.92,-241.77,-238.82,43.59,-0.2,7.58,29.37,-0.01,41.93,39.61
232500,5267.08,-242.48,-239.19,43.49,0.1,7.32,29.53,0.14,44.28,40.12
232600,5268.33,-241.85,-239.15,43.65,-0.06,7.3,29.38,-0.01,37.72,39.88
232700,5264.17,-241.98,-239.31,43.75,0.16,7.6,29.61,0.22,42.12,39.58
232800,5276.24,-242.23,-239.07,43.35,0.1,7.3,29.28,-0.1,45.28,39.11
232900,5267.5,-241.94,-239.19,43.79,0.12,7.28,29.38,-0.01,39.46,39.96
233000,5275.4,-241.02,-239.19,43.43,-0.02,7.24,29.06,-0.32,43.01,39.3
233100,5267.5,-241.56,-238.94,43.77,-0.12,7.46,29.51,0.13,34.97,39.27
233200,5264.17,-240.65,-239.02,43.53,0.02,7.22,29.58,0.19,40.81,39.77
233300,5271.24,-242.81,-239.4,43.63,0.16,7.36,29.69,0.3,40.43,39.61
233400,5272.08,-242.18,-238.86,43.35,-0.1,7.5,29.46,0.07,37.1,39.69
233500,5266.25,-240.44,-239.15,43.79,0.4,7.3,29.62,0.23,39.54,39.96
233600,5270.83,-242.81,-238.94,43.65,0.1,7.28,29.01,-0.38,37.95,39.46
233700,5270.83,-242.31,-238.94,43.45,0,6.95,29.99,0.6,35.24,39.61
233800,5261.68,-242.1,-239.07,43.49,-0.02,7.22,29.4,0.01,36.56,39.5
233900,5271.24,-241.6,-238.9,43.49,-0.08,7.42,29.85,0.46,47.01,39.27
234000,5270.83,-241.64,-239.11,43.69,0.22,7.34,29.31,-0.08,46.94,40.04
234100,5267.92,-242.1,-239.11,43.51,0.02,7.52,29.86,0.47,35.08,39.54
234200,5271.66,-241.77,-239.4,43.65,-0.14,7.34,29.23,-0.16,40.27,40
234300,5272.08,-241.94,-239.07,43.63,0.12,7.44,30.14,0.75,47.82,39.69
234400,5268.75,-241.52,-238.86,43.87,0.14,7.36,29.36,-0.03,45.9,39.61
234500,5277.07,-242.68,-238.9,43.67,0.26,7.16,29.63,0.24,41.62,40
234600,5273.32,-241.6,-239.31,43.47,0.02,7.14,29.33,-0.06,47.82,39.34
234700,5269.58,-242.1,-238.94,43.47,0.12,7.4,29.83,0.44,44.82,40.46
234800,5273.32,-241.77,-238.9,43.57,0,7.32,29.66,0.27,40.85,39.38
234900,5272.49,-241.48,-239.19,43.31,-0.04,7.22,30.05,0.66,50.81,40.08
235000,5267.92,-241.77,-239.4,43.45,0,7.34,29.39,0.01,34.62,39.65
235100,5271.24,-241.73,-239.23,43.57,0.08,7.4,29.71,0.32,51.35,40.27
235200,5274.57,-242.23,-238.73,43.61,-0.08,7.12,29.58,0.19,35.28,40.19
235300,5264.17,-240.9,-239.15,43.53,-0.1,7.44,30.23,0.84,41.04,39.15
235400,5266.25,-241.56,-238.77,43.79,0.1,7.56,29.42,0.03,44.24,39.58
235500,5270.41,-242.23,-238.94,43.71,0.3,7.32,30.05,0.67,39.65,39.85
235600,5267.92,-241.94,-238.73,43.43,0.02,7.42,29.56,0.17,40.23,39.38
235700,5268.33,-240.69,-239.31,43.53,-0.08,7.26,29.73,0.34,49.32,40
235800,5265.42,-242.02,-239.36,43.65,0.28,7.4,29.83,0.44,33.96,39.42
235900,5265.84,-243.27,-238.61,43.85,0.26,7.3,29.66,0.27,41.74,39.85
236000,5267.92,-241.98,-238.65,43.61,-0.12,7.44,29.71,0.32,37.68,39.15
236100,5273.74,-241.48,-239.19,43.61,0.2,7.2,29.46,0.07,41.01,39.73
236200,5273.32,-241.98,-238.86,43.33,0.1,7.4,29.86,0.47,41.78,39.88
236300,5265.84,-241.48,-239.02,43.71,0.16,7.26,29.59,0.21,40.5,39.54
236400,5271.66,-240.81,-239.56,43.87,0.26,7.1,29.64,0.25,47.05,39.3
236500,5278.32,-242.6,-238.98,43.45,0.2,7.54,29.52,0.13,49.2,39.96
236600,5282.48,-241.85,-239.02,43.51,0.02,7.48,30.04,0.65,44.59,40.16
236700,5272.08,-242.39,-238.82,43.49,0,7.3,29.46,0.07,31.74,39.85
236800,5272.49,-242.1,-239.31,43.79,0.34,7.12,29.41,0.02,45.78,39.54
236900,5270.83,-241.48,-238.86,43.67,-0.12,7.3,29.51,0.13,34.81,39.85
237000,5269.58,-242.35,-238.94,43.73,-0.04,7.46,29.69,0.3,33.96,39.65
237100,5272.08,-242.06,-238.94,43.45,-0.14,7.28,29.3,-0.09,37.76,39.65
237200,5273.32,-241.27,-239.11,43.65,0.2,7.2,29.73,0.34,32.6,40.19
237300,5273.32,-241.44,-239.27,43.47,-0.06,7.56,29.51,0.13,40.85,39.85
237400,5270.83,-242.68,-239.11,43.49,-0.24,7.24,29.71,0.32,42.12,39.65
237500,5272.49,-241.73,-238.73,43.83,0.14,7.24,29.81,0.42,35.47,39.38
237600,5276.65,-241.31,-239.4,43.51,-0.1,7.22,29.79,0.4,46.44,39.65
237700,5279.15,-242.1,-238.69,43.77,0.02,7.34,29.54,0.15,43.51,39.81
237800,5265,-241.23,-238.94,43.53,0.28,7.32,30.02,0.63,45.48,39.61
237900,5265.42,-241.69,-238.57,43.65,0.08,7.3,29.55,0.16,31.78,39.34
238000,5274.99,-242.02,-239.56,43.39,0.04,7.36,29.58,0.19,36.71,39.77
238100,5265,-241.64,-238.86,43.55,0.26,7.28,29.51,0.13,39.15,39.5
238200,5276.24,-241.44,-239.73,43.49,0.1,7.16,29.7,0.31,31.12,40.19
238300,5271.24,-240.9,-239.23,43.41,-0.16,7.64,29.39,0.01,37.18,39.46
238400,5265.42,-242.14,-238.77,43.81,0,7.24,29.84,0.45,30.61,39.81
238500,5269.16,-241.98,-239.11,43.45,-0.02,7.32,29.36,-0.03,32.17,40.08
238600,5270,-242.14,-238.52,43.51,0.12,7.08,29.54,0.15,42.63,39.54
238700,5269.58,-241.35,-238.9,43.71,-0.14,7,29.97,0.58,39.5,39.69
238800,5274.57,-241.19,-239.31,43.45,0.06,7.48,29.62,0.23,37.76,39.27
238900,5276.24,-242.14,-239.02,43.75,0.06,6.98,29.74,0.36,39.92,40.35
239000,5265.84,-242.31,-238.77,43.71,0.24,7.22,29.6,0.21,39.46,39.23
239100,5272.49,-242.18,-239.44,43.51,-0.14,7.4,29.41,0.02,38.11,39.61
239200,5273.32,-241.85,-239.11,43.73,-0.12,7.3,29.85,0.46,39.42,40.43
239300,5279.56,-240.85,-238.73,43.67,0.06,7.14,29.66,0.27,37.14,39.61
239400,5271.66,-240.98,-238.73,43.99,-0.22,7.28,29.83,0.44,40.12,39.77
239500,5273.32,-243.22,-239.44,43.33,-0.02,7.22,29.35,-0.04,44.71,40.08
239600,5270.83,-242.06,-239.07,43.85,0,7.38,29.84,0.46,36.01,39.15
239700,5277.07,-241.31,-239.02,43.37,0,7.18,29.31,-0.08,37.37,39.61
239800,5267.92,-243.27,-239.69,43.69,0.22,8.72,29.66,0.27,40.89,40
239900,5272.49,-241.81,-239.07,43.79,-0.16,7.48,29.41,0.03,30.26,40.27
240000,5273.74,-241.27,-238.86,43.51,0.12,7.28,29.68,0.3,42.12,40.19
240100,5269.16,-242.1,-239.02,43.49,0.02,7.22,29.48,0.09,35.04,39.92
240200,5270.41,-241.85,-239.11,43.55,0.06,7.54,29.38,-0.01,44.55,39.34
240300,5270.83,-242.14,-239.31,43.41,0,7.34,29.73,0.34,42.9,39.54
240400,5274.99,-241.52,-238.52,43.59,0.08,7.44,29.45,0.06,42.12,39.88
